                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.50868,                0.35486,                0.89579,                      1,                0.98944,                0.99032,                0.94334,                0.41273,                0.27443,                0.83493,             0.00039867,             0.00039867,             0.00039867
                    160,                0.56539,                0.37189,                0.90461,                      1,                0.98944,                0.99032,                0.94361,                 0.4193,                 0.2747,                0.83854,             0.00039592,             0.00039592,             0.00039592
                    161,                 0.5125,                0.34083,                0.88369,                      1,                0.98944,                0.99032,                0.94975,                0.39283,                0.27025,                0.83166,             0.00039318,             0.00039318,             0.00039318
                    162,                0.51017,                0.33689,                0.87869,                      1,                0.98944,                0.99032,                0.95098,                0.39504,                0.26565,                0.83315,             0.00039043,             0.00039043,             0.00039043
                    163,                0.54822,                0.37591,                0.92743,                      1,                0.98944,                0.99032,                 0.9505,                0.38936,                0.26874,                0.83543,             0.00038768,             0.00038768,             0.00038768
                    164,                 0.5172,                0.34532,                0.87113,                      1,                0.98944,                0.99032,                0.95546,                 0.3801,                 0.2683,                0.83337,             0.00038493,             0.00038493,             0.00038493
                    165,                0.53396,                0.35929,                0.90032,                      1,                0.98944,                0.99032,                0.95255,                0.38195,                0.26506,                0.82881,             0.00038218,             0.00038218,             0.00038218
                    166,                0.51975,                0.33652,                0.89468,                      1,                0.98944,                0.99032,                0.95201,                0.38053,                0.26238,                0.82744,             0.00037943,             0.00037943,             0.00037943
                    167,                0.52149,                0.35637,                0.87738,                      1,                0.98944,                0.99032,                0.95286,                0.38002,                0.26932,                0.82793,             0.00037668,             0.00037668,             0.00037668
                    168,                0.49599,                0.33607,                0.90601,                      1,                0.98944,                0.99032,                0.95204,                 0.3841,                0.26867,                0.82935,             0.00037393,             0.00037393,             0.00037393
                    169,                0.51186,                0.35393,                0.87859,                      1,                0.98768,                0.98946,                0.95077,                0.38291,                0.26223,                0.82681,             0.00037118,             0.00037118,             0.00037118
                    170,                0.47755,                 0.3296,                0.89404,                      1,                0.98768,                0.98946,                0.95342,                0.36912,                0.25692,                0.82239,             0.00036844,             0.00036844,             0.00036844
                    171,                0.44616,                0.32357,                0.87795,                      1,                0.98768,                0.98946,                0.94912,                0.37725,                0.25914,                0.82397,             0.00036569,             0.00036569,             0.00036569
                    172,                0.49129,                0.33401,                0.88535,                      1,                0.98944,                0.99032,                0.95251,                0.37243,                 0.2556,                0.82301,             0.00036294,             0.00036294,             0.00036294
                    173,                0.49313,                0.32669,                0.89143,                      1,                0.98944,                0.99032,                0.95152,                0.37175,                0.26252,                0.82121,             0.00036019,             0.00036019,             0.00036019
                    174,                0.47502,                0.32775,                0.88776,                      1,                0.98944,                0.99032,                0.95419,                0.37127,                0.26089,                0.82031,             0.00035744,             0.00035744,             0.00035744
                    175,                0.47764,                0.32074,                0.87812,                      1,                0.98944,                0.99032,                0.95309,                0.37443,                0.26309,                0.81904,             0.00035469,             0.00035469,             0.00035469
                    176,                0.47632,                0.33052,                0.86774,                      1,                0.98944,                0.99032,                0.95529,                0.36685,                0.25832,                0.81964,             0.00035194,             0.00035194,             0.00035194
                    177,                0.50781,                0.33255,                0.89807,                      1,                0.98944,                0.99032,                0.95335,                0.37278,                0.25949,                0.81997,             0.00034919,             0.00034919,             0.00034919
                    178,                0.46761,                0.31272,                0.89082,                      1,                0.98944,                0.99032,                0.95342,                 0.3631,                0.25114,                0.81843,             0.00034644,             0.00034644,             0.00034644
                    179,                0.47805,                 0.3356,                0.88661,                      1,                0.98944,                0.99032,                0.95619,                0.35904,                0.24847,                0.81814,              0.0003437,              0.0003437,              0.0003437
                    180,                0.47641,                0.33006,                0.86721,                      1,                0.98944,                0.99032,                0.95315,                0.35879,                0.25527,                0.81904,             0.00034095,             0.00034095,             0.00034095
                    181,                 0.4871,                0.32836,                0.86576,                      1,                0.98944,                0.99032,                0.95654,                0.36603,                0.25524,                 0.8212,              0.0003382,              0.0003382,              0.0003382
                    182,                0.49421,                0.35404,                0.87793,                      1,                0.98944,                0.99032,                0.95569,                0.36898,                0.25351,                 0.8208,             0.00033545,             0.00033545,             0.00033545
                    183,                0.48204,                0.33372,                0.88544,                      1,                0.98944,                0.99032,                0.95728,                0.36223,                0.25056,                0.81986,              0.0003327,              0.0003327,              0.0003327
                    184,                0.48877,                0.33112,                 0.8824,                      1,                0.98944,                0.99032,                 0.9649,                0.34789,                0.25115,                0.81381,             0.00032995,             0.00032995,             0.00032995
                    185,                0.48451,                0.32696,                0.87754,                      1,                0.98944,                0.99032,                  0.965,                0.35499,                0.25243,                 0.8157,              0.0003272,              0.0003272,              0.0003272
                    186,                0.47256,                 0.3182,                0.86091,                      1,                0.98944,                0.99032,                  0.961,                0.35195,                0.25007,                0.81566,             0.00032445,             0.00032445,             0.00032445
                    187,                0.44214,                0.30429,                0.85635,                      1,                0.98944,                0.99032,                0.96452,                 0.3563,                0.25034,                0.81368,              0.0003217,              0.0003217,              0.0003217
                    188,                0.43673,                0.31357,                0.87985,                      1,                0.98944,                0.99032,                0.96387,                0.33772,                0.24384,                0.80962,             0.00031896,             0.00031896,             0.00031896
                    189,                0.44847,                  0.323,                0.87551,                      1,                0.98944,                0.99032,                0.96357,                0.33793,                0.23968,                0.80968,             0.00031621,             0.00031621,             0.00031621
                    190,                0.47261,                0.31906,                0.87306,                      1,                0.98944,                0.99032,                0.96067,                0.34699,                0.24472,                0.81084,             0.00031346,             0.00031346,             0.00031346
                    191,                0.47407,                0.31684,                0.85267,                      1,                0.98944,                0.99032,                0.95668,                0.36213,                0.24993,                0.81283,             0.00031071,             0.00031071,             0.00031071
                    192,                0.43706,                0.30555,                0.85794,                      1,                0.98944,                0.99032,                0.95916,                0.35621,                0.24446,                0.81262,             0.00030796,             0.00030796,             0.00030796
                    193,                0.50705,                0.33517,                0.88899,                      1,                0.98944,                0.99032,                0.95237,                 0.3635,                0.24098,                0.81413,             0.00030521,             0.00030521,             0.00030521
                    194,                0.46033,                0.31146,                0.85768,                      1,                0.98944,                0.99032,                 0.9584,                0.34647,                0.23577,                0.81031,             0.00030246,             0.00030246,             0.00030246
                    195,                0.45166,                0.32045,                0.85391,                      1,                0.98944,                0.99032,                0.96751,                  0.335,                0.23493,                0.80822,             0.00029971,             0.00029971,             0.00029971
                    196,                0.43896,                0.29637,                0.87525,                      1,                0.98944,                0.99032,                0.96314,                0.34238,                0.23359,                0.80889,             0.00029696,             0.00029696,             0.00029696
                    197,                0.45004,                0.29562,                0.86905,                      1,                0.98944,                0.99032,                0.95834,                0.34378,                0.23308,                0.80863,             0.00029422,             0.00029422,             0.00029422
                    198,                0.44154,                0.31342,                0.86979,                      1,                0.98944,                0.99032,                0.96098,                0.33096,                0.22963,                0.80726,             0.00029147,             0.00029147,             0.00029147
                    199,                0.46761,                0.31465,                0.86465,                      1,                0.98944,                0.99032,                0.96455,                0.33025,                0.23205,                0.80627,             0.00028872,             0.00028872,             0.00028872
                    200,                  0.476,                0.31107,                0.89075,                      1,                0.98944,                0.99032,                0.96764,                0.32912,                0.23168,                0.80685,             0.00028597,             0.00028597,             0.00028597
                    201,                0.40122,                0.29465,                0.86456,                      1,                0.98944,                0.99032,                0.96961,                0.32604,                0.22997,                0.80768,             0.00028322,             0.00028322,             0.00028322
                    202,                  0.473,                0.30533,                0.84987,                      1,                0.98944,                0.99032,                 0.9696,                0.32618,                0.22604,                0.80664,             0.00028047,             0.00028047,             0.00028047
                    203,                0.41895,                0.29253,                0.87265,                      1,                0.98944,                0.99032,                0.97011,                0.32588,                0.22769,                0.80688,             0.00027772,             0.00027772,             0.00027772
                    204,                0.41574,                0.28714,                0.87839,                      1,                0.98944,                0.99032,                 0.9665,                0.32556,                0.22879,                0.80699,             0.00027497,             0.00027497,             0.00027497
                    205,                0.43425,                0.29495,                0.87071,                      1,                0.98944,                0.99032,                0.96861,                0.32484,                 0.2284,                0.80687,             0.00027222,             0.00027222,             0.00027222
                    206,                0.45473,                0.30767,                 0.8675,                      1,                0.98944,                0.99032,                0.96261,                0.33528,                0.23391,                0.80828,             0.00026948,             0.00026948,             0.00026948
                    207,                0.45126,                0.30245,                 0.8646,                      1,                0.98944,                0.99032,                0.96638,                0.33847,                0.23706,                0.80819,             0.00026673,             0.00026673,             0.00026673
                    208,                 0.4573,                0.30455,                0.86439,                      1,                0.98944,                0.99032,                 0.9649,                 0.3469,                0.23658,                0.81122,             0.00026398,             0.00026398,             0.00026398
                    209,                0.44061,                 0.2977,                0.87356,                      1,                0.98944,                0.99032,                0.96759,                0.33771,                0.23105,                0.80894,             0.00026123,             0.00026123,             0.00026123
                    210,                0.40257,                0.28708,                0.86039,                      1,                0.98944,                0.99032,                 0.9678,                0.32308,                0.22904,                0.80599,             0.00025848,             0.00025848,             0.00025848
                    211,                0.42192,                0.28873,                0.85501,                      1,                0.98944,                0.99032,                 0.9679,                0.32027,                 0.2277,                0.80625,             0.00025573,             0.00025573,             0.00025573
                    212,                0.42665,                0.29515,                0.85442,                      1,                0.98944,                0.99032,                0.96329,                 0.3291,                0.23076,                0.80844,             0.00025298,             0.00025298,             0.00025298
                    213,                0.41424,                0.29205,                0.83628,                      1,                0.98944,                0.99032,                0.96311,                0.32544,                0.23041,                0.80859,             0.00025023,             0.00025023,             0.00025023
                    214,                  0.418,                 0.2885,                0.85976,                      1,                0.98944,                0.99032,                0.96893,                0.31907,                0.22553,                0.80754,             0.00024748,             0.00024748,             0.00024748
                    215,                0.39561,                0.27747,                0.84551,                      1,                0.98944,                0.99032,                0.97096,                0.31635,                0.22552,                0.80598,             0.00024474,             0.00024474,             0.00024474
                    216,                0.40269,                0.27527,                0.86193,                      1,                0.98944,                0.99032,                0.97075,                0.31313,                0.22438,                0.80536,             0.00024199,             0.00024199,             0.00024199
                    217,                0.39661,                0.27835,                0.86056,                      1,                0.98944,                0.99032,                0.97422,                0.31031,                0.22564,                0.80474,             0.00023924,             0.00023924,             0.00023924
                    218,                0.41152,                 0.2861,                0.86453,                      1,                0.98944,                0.99032,                0.97449,                 0.2954,                  0.218,                0.80185,             0.00023649,             0.00023649,             0.00023649
                    219,                0.43788,                0.29238,                 0.8339,                      1,                0.98944,                0.99032,                0.97402,                0.30027,                0.21891,                0.80229,             0.00023374,             0.00023374,             0.00023374
                    220,                0.42382,                0.28624,                0.88243,                      1,                0.98944,                0.99032,                0.97237,                0.30024,                0.21766,                0.80239,             0.00023099,             0.00023099,             0.00023099
                    221,                0.40612,                0.28009,                0.84736,                      1,                0.98944,                0.99032,                0.97227,                0.30537,                0.22015,                0.80368,             0.00022824,             0.00022824,             0.00022824
                    222,                0.42066,                0.29648,                0.85231,                      1,                0.98944,                0.99032,                0.97202,                0.29849,                0.21672,                0.80243,             0.00022549,             0.00022549,             0.00022549
                    223,                0.41546,                0.29273,                0.87073,                      1,                0.98944,                0.99032,                0.97283,                0.30092,                0.21548,                0.80105,             0.00022274,             0.00022274,             0.00022274
                    224,                0.40296,                0.29302,                0.85526,                      1,                0.98944,                0.99032,                0.97517,                0.29594,                0.21291,                0.79887,                0.00022,                0.00022,                0.00022
                    225,                0.40196,                0.28177,                0.85194,                      1,                0.98944,                0.99032,                0.97543,                0.29235,                0.21191,                0.79864,             0.00021725,             0.00021725,             0.00021725
                    226,                0.42908,                0.28998,                0.84644,                      1,                0.98944,                0.99032,                 0.9721,                0.29469,                0.21286,                0.79935,              0.0002145,              0.0002145,              0.0002145
                    227,                0.38891,                0.28794,                0.84611,                      1,                0.98944,                0.99032,                0.97351,                0.29866,                0.21206,                0.79954,             0.00021175,             0.00021175,             0.00021175
                    228,                0.39183,                0.27677,                0.84441,                      1,                0.98944,                0.99032,                0.97306,                0.30487,                0.21421,                 0.7992,               0.000209,               0.000209,               0.000209
                    229,                0.40167,                0.27178,                0.83513,                      1,                0.98944,                0.99032,                0.97417,                0.29583,                0.21159,                0.79809,             0.00020625,             0.00020625,             0.00020625
                    230,                0.39777,                0.27485,                0.84293,                      1,                0.98944,                0.99032,                0.97177,                0.29524,                 0.2151,                0.79917,              0.0002035,              0.0002035,              0.0002035
                    231,                0.39179,                0.26455,                 0.8508,                      1,                0.98944,                0.99032,                0.97306,                0.29121,                0.21105,                0.79971,             0.00020075,             0.00020075,             0.00020075
                    232,                0.37897,                0.26158,                0.85071,                      1,                0.98944,                0.99032,                0.97071,                0.29621,                0.21158,                0.80062,               0.000198,               0.000198,               0.000198
                    233,                0.42887,                0.28575,                0.86144,                      1,                0.98944,                0.99032,                0.97185,                0.29447,                0.20844,                0.79952,             0.00019526,             0.00019526,             0.00019526
                    234,                0.38016,                  0.275,                0.82847,                      1,                0.98944,                0.99032,                0.97259,                0.28758,                0.20595,                0.79874,             0.00019251,             0.00019251,             0.00019251
                    235,                0.35828,                0.25374,                0.83984,                      1,                0.98944,                0.99032,                0.97406,                0.28229,                0.20328,                0.79767,             0.00018976,             0.00018976,             0.00018976
                    236,                0.36377,                0.26186,                0.85831,                      1,                0.98944,                0.99032,                0.97472,                 0.2816,                0.20415,                 0.7969,             0.00018701,             0.00018701,             0.00018701
                    237,                0.37385,                0.26386,                0.85658,                      1,                0.98944,                0.99032,                0.97789,                 0.2781,                0.20503,                0.79654,             0.00018426,             0.00018426,             0.00018426
                    238,                0.38794,                0.27926,                0.84169,                      1,                0.98944,                0.99032,                 0.9769,                0.27927,                0.20525,                0.79698,             0.00018151,             0.00018151,             0.00018151
                    239,                0.40744,                0.27988,                0.85503,                      1,                0.98944,                0.99032,                0.97871,                0.27518,                0.20321,                0.79658,             0.00017876,             0.00017876,             0.00017876
                    240,                0.37126,                 0.2692,                0.84069,                      1,                0.98944,                0.99032,                0.97622,                0.27441,                0.20073,                0.79624,             0.00017601,             0.00017601,             0.00017601
                    241,                0.37701,                0.27762,                0.85218,                      1,                0.98944,                0.99032,                0.97626,                 0.2734,                0.19817,                 0.7961,             0.00017326,             0.00017326,             0.00017326
                    242,                0.37181,                0.25951,                 0.8438,                      1,                0.98944,                0.99032,                 0.9786,                0.26843,                0.19824,                0.79482,             0.00017052,             0.00017052,             0.00017052
                    243,                0.38224,                0.25598,                0.84407,                      1,                0.98944,                0.99032,                0.97855,                 0.2655,                0.20077,                0.79415,             0.00016777,             0.00016777,             0.00016777
                    244,                0.35562,                0.25648,                0.85347,                      1,                0.98944,                0.99032,                0.97612,                0.26865,                0.20069,                0.79443,             0.00016502,             0.00016502,             0.00016502
                    245,                0.35794,                 0.2508,                0.84745,                      1,                0.98944,                0.99032,                0.97686,                0.26689,                0.20263,                0.79441,             0.00016227,             0.00016227,             0.00016227
                    246,                0.36943,                0.26251,                0.84728,                      1,                0.98944,                0.99032,                0.97773,                0.26805,                0.20262,                0.79447,             0.00015952,             0.00015952,             0.00015952
                    247,                0.38443,                0.26701,                 0.8554,                      1,                0.98944,                0.99032,                0.97817,                0.26496,                0.20217,                0.79346,             0.00015677,             0.00015677,             0.00015677
                    248,                0.38266,                0.26504,                0.86431,                      1,                0.98944,                0.99032,                0.97758,                0.26298,                0.20195,                0.79327,             0.00015402,             0.00015402,             0.00015402
                    249,                0.36342,                0.26305,                0.86077,                      1,                0.98944,                0.99032,                0.97854,                 0.2678,                0.20212,                0.79355,             0.00015127,             0.00015127,             0.00015127
                    250,                0.36748,                0.26032,                0.85076,                      1,                0.98944,                0.99032,                0.97714,                0.26617,                0.19982,                0.79345,             0.00014852,             0.00014852,             0.00014852
                    251,                0.36719,                0.26726,                0.85379,                      1,                0.98944,                0.99032,                 0.9765,                0.26465,                0.19848,                0.79275,             0.00014577,             0.00014577,             0.00014577
                    252,                0.37195,                0.27416,                0.87029,                      1,                0.98944,                0.99032,                0.97943,                0.26116,                0.19428,                0.79252,             0.00014303,             0.00014303,             0.00014303
                    253,                0.38271,                0.26298,                0.84093,                      1,                0.98944,                0.99032,                0.98056,                0.25695,                0.19286,                0.79274,             0.00014028,             0.00014028,             0.00014028
                    254,                0.37916,                0.26124,                0.84981,                      1,                0.98944,                0.99032,                0.98019,                0.25871,                0.19533,                 0.7932,             0.00013753,             0.00013753,             0.00013753
                    255,                0.34984,                0.25154,                0.82976,                      1,                0.98944,                0.99032,                0.97943,                0.25641,                0.19324,                  0.793,             0.00013478,             0.00013478,             0.00013478
                    256,                0.32977,                0.24412,                0.83395,                      1,                0.98944,                0.99032,                0.97799,                0.25947,                0.19455,                0.79273,             0.00013203,             0.00013203,             0.00013203
                    257,                0.37598,                0.27064,                0.84907,                      1,                0.98944,                0.99032,                0.98008,                 0.2587,                0.19403,                0.79195,             0.00012928,             0.00012928,             0.00012928
                    258,                0.33243,                0.24374,                0.83429,                      1,                0.98944,                0.99032,                0.98033,                0.25709,                0.19422,                0.79131,             0.00012653,             0.00012653,             0.00012653
                    259,                0.34082,                0.24417,                0.83458,                      1,                0.98944,                0.99032,                0.97969,                0.25365,                0.19236,                0.79084,             0.00012378,             0.00012378,             0.00012378
                    260,                0.36072,                0.24553,                0.82144,                      1,                0.98944,                0.99032,                0.98196,                0.25103,                0.19135,                0.79007,             0.00012103,             0.00012103,             0.00012103
                    261,                0.36302,                0.24813,                0.82862,                      1,                0.98944,                0.99032,                0.98172,                0.24898,                0.19048,                 0.7895,             0.00011829,             0.00011829,             0.00011829
                    262,                0.32407,                0.24247,                0.82627,                      1,                0.98944,                0.99032,                0.98293,                0.24225,                0.18823,                 0.7891,             0.00011554,             0.00011554,             0.00011554
                    263,                0.31463,                0.22697,                0.82194,                      1,                0.98944,                0.99032,                 0.9827,                0.23979,                0.18633,                0.78896,             0.00011279,             0.00011279,             0.00011279
                    264,                0.33361,                 0.2461,                0.83859,                      1,                0.98944,                0.99032,                0.98158,                0.23853,                0.18599,                0.78833,             0.00011004,             0.00011004,             0.00011004
                    265,                0.33891,                0.25125,                0.84121,                      1,                0.98944,                0.99032,                0.98243,                0.23822,                0.18463,                0.78828,             0.00010729,             0.00010729,             0.00010729
                    266,                0.33919,                0.24586,                0.83717,                      1,                0.98944,                0.99032,                0.98299,                0.23607,                 0.1841,                0.78775,             0.00010454,             0.00010454,             0.00010454
                    267,                0.32469,                0.23913,                0.83007,                      1,                0.98944,                0.99032,                0.98372,                0.23268,                0.18171,                0.78726,             0.00010179,             0.00010179,             0.00010179
                    268,                0.33052,                0.24081,                0.83742,                      1,                0.98944,                0.99032,                0.98413,                0.23145,                0.18297,                0.78691,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    269,                0.32631,                0.23075,                0.82592,                      1,                0.98944,                0.99032,                0.98338,                0.23234,                0.18127,                0.78655,             9.6295e-05,             9.6295e-05,             9.6295e-05
                    270,                0.35777,                0.26049,                0.85341,                      1,                0.98944,                0.99032,                0.98457,                0.23134,                0.18067,                0.78642,             9.3546e-05,             9.3546e-05,             9.3546e-05
                    271,                0.35721,                0.25136,                0.84574,                      1,                0.98944,                0.99032,                 0.9847,                0.23114,                0.18003,                 0.7862,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    272,                0.35187,                0.25145,                0.84896,                      1,                0.98944,                0.99032,                0.98353,                0.23541,                0.18036,                0.78665,             8.8048e-05,             8.8048e-05,             8.8048e-05
                    273,                0.31972,                0.24246,                0.83676,                      1,                0.98944,                0.99032,                 0.9831,                0.24072,                0.17955,                0.78696,             8.5299e-05,             8.5299e-05,             8.5299e-05
                    274,                0.32227,                0.23895,                0.80723,                      1,                0.98944,                0.99032,                0.98273,                0.24015,                0.18155,                0.78711,              8.255e-05,              8.255e-05,              8.255e-05
                    275,                0.31826,                0.23357,                0.84583,                      1,                0.98944,                0.99032,                0.98408,                0.23586,                0.18013,                0.78679,             7.9801e-05,             7.9801e-05,             7.9801e-05
                    276,                0.37452,                0.26826,                0.85388,                      1,                0.98944,                0.99032,                0.98405,                0.23301,                0.17927,                0.78654,             7.7053e-05,             7.7053e-05,             7.7053e-05
                    277,                0.32319,                0.24186,                0.83113,                      1,                0.98944,                0.99032,                0.98306,                0.23266,                0.17899,                0.78641,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    278,                0.30992,                0.22679,                0.83758,                      1,                0.98944,                0.99032,                0.98326,                0.23021,                0.17662,                 0.7859,             7.1555e-05,             7.1555e-05,             7.1555e-05
                    279,                0.32142,                0.23768,                0.83092,                      1,                0.98944,                0.99032,                0.98377,                0.22921,                0.17835,                0.78513,             6.8806e-05,             6.8806e-05,             6.8806e-05
                    280,                0.34021,                0.24473,                0.83227,                      1,                0.98944,                0.99032,                0.98478,                0.22599,                0.17783,                0.78477,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    281,                 0.3227,                 0.2391,                0.83956,                      1,                0.98944,                0.99032,                0.98424,                0.22284,                 0.1763,                0.78476,             6.3308e-05,             6.3308e-05,             6.3308e-05
                    282,                0.30856,                0.23279,                0.82528,                      1,                0.98944,                0.99032,                0.98471,                0.22348,                0.17802,                0.78498,             6.0559e-05,             6.0559e-05,             6.0559e-05
                    283,                 0.3227,                0.23137,                0.83094,                      1,                0.98944,                0.99032,                0.98494,                0.22267,                0.17751,                0.78493,              5.781e-05,              5.781e-05,              5.781e-05
                    284,                0.32808,                0.24842,                0.82375,                      1,                0.98944,                0.99032,                  0.985,                0.22204,                0.17824,                0.78505,             5.5061e-05,             5.5061e-05,             5.5061e-05
                    285,                0.30367,                0.22897,                0.84406,                      1,                0.98944,                0.99032,                 0.9846,                0.22184,                 0.1772,                0.78491,             5.2312e-05,             5.2312e-05,             5.2312e-05
                    286,                0.33384,                0.25045,                0.84434,                      1,                0.98944,                0.99032,                0.98451,                0.22231,                0.17814,                0.78496,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    287,                  0.334,                0.23898,                0.83773,                      1,                0.98944,                0.99032,                  0.985,                 0.2209,                0.17603,                0.78483,             4.6815e-05,             4.6815e-05,             4.6815e-05
                    288,                0.30543,                0.23987,                0.83954,                      1,                0.98944,                0.99032,                 0.9846,                0.21982,                0.17643,                0.78474,             4.4066e-05,             4.4066e-05,             4.4066e-05
                    289,                0.31365,                0.23638,                 0.8451,                      1,                0.98944,                0.99032,                0.98481,                0.21828,                0.17515,                 0.7845,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    290,                0.33481,                0.24225,                0.82871,                      1,                0.98944,                0.99032,                0.98382,                0.21758,                0.17425,                0.78443,             3.8568e-05,             3.8568e-05,             3.8568e-05
                    291,                0.31336,                0.22641,                0.82443,                      1,                0.98944,                0.99032,                0.98425,                0.21707,                0.17416,                0.78452,             3.5819e-05,             3.5819e-05,             3.5819e-05
                    292,                0.31133,                0.22757,                0.83371,                      1,                0.98944,                0.99032,                0.98487,                0.21763,                0.17558,                0.78473,              3.307e-05,              3.307e-05,              3.307e-05
                    293,                 0.3033,                0.22352,                0.81826,                      1,                0.98944,                0.99032,                0.98505,                 0.2185,                0.17615,                0.78465,             3.0321e-05,             3.0321e-05,             3.0321e-05
                    294,                0.28976,                0.21842,                0.82306,                      1,                0.98944,                0.99032,                0.98438,                0.21887,                0.17492,                0.78468,             2.7572e-05,             2.7572e-05,             2.7572e-05
                    295,                0.33282,                0.24452,                0.84376,                      1,                0.98944,                0.99032,                0.98421,                0.21831,                0.17478,                0.78447,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    296,                0.32503,                0.23796,                0.82665,                      1,                 0.9912,                0.99122,                0.98505,                  0.217,                0.17538,                0.78413,             2.2075e-05,             2.2075e-05,             2.2075e-05
                    297,                0.33495,                0.24261,                0.82364,                      1,                 0.9912,                0.99122,                0.98533,                0.21622,                0.17514,                0.78399,             1.9326e-05,             1.9326e-05,             1.9326e-05
                    298,                0.32324,                0.23898,                0.82142,                      1,                 0.9912,                0.99122,                0.98465,                0.21565,                0.17418,                  0.784,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    299,                0.30572,                0.21997,                0.83302,                      1,                 0.9912,                0.99122,                0.98471,                0.21491,                0.17322,                0.78383,             1.3828e-05,             1.3828e-05,             1.3828e-05
