                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.55501,                0.37515,                0.87956,                0.93492,                0.82251,                0.87193,                0.66669,                 1.1737,                0.74786,                 1.3271,             0.00035115,             0.00035115,             0.00035115
                    156,                0.53083,                0.35588,                0.89114,                0.91954,                0.82251,                0.86773,                0.64891,                 1.1765,                0.74042,                 1.3256,             0.00034879,             0.00034879,             0.00034879
                    157,                0.50579,                0.36895,                0.88586,                 0.9034,                0.81256,                 0.8594,                0.63095,                 1.1719,                0.74752,                 1.3339,             0.00034643,             0.00034643,             0.00034643
                    158,                0.53927,                0.35773,                0.87167,                 0.9152,                0.81396,                0.86236,                0.65671,                 1.1444,                0.73428,                 1.3249,             0.00034408,             0.00034408,             0.00034408
                    159,                0.47068,                0.35336,                0.87327,                0.91296,                 0.8396,                0.87302,                0.66285,                 1.1356,                0.70178,                 1.3227,             0.00034172,             0.00034172,             0.00034172
                    160,                0.52304,                0.35072,                0.90817,                0.91355,                 0.8396,                0.87008,                0.66834,                 1.1487,                0.71587,                 1.3233,             0.00033936,             0.00033936,             0.00033936
                    161,                0.54286,                0.37041,                0.87798,                0.89444,                0.81182,                0.84925,                0.64496,                 1.1616,                0.73479,                 1.3293,             0.00033701,             0.00033701,             0.00033701
                    162,                0.51623,                 0.3515,                0.86802,                0.89444,                0.81182,                0.84963,                0.64427,                 1.1448,                0.74328,                  1.318,             0.00033465,             0.00033465,             0.00033465
                    163,                0.55724,                0.37941,                0.89207,                0.83148,                0.80328,                0.84407,                0.64757,                 1.1231,                0.75519,                 1.3016,              0.0003323,              0.0003323,              0.0003323
                    164,                0.48128,                0.33696,                0.86705,                0.87665,                0.77554,                0.85373,                0.64109,                 1.1512,                0.76572,                 1.3154,             0.00032994,             0.00032994,             0.00032994
                    165,                0.54056,                0.36696,                0.87976,                0.88319,                0.82475,                0.89328,                0.67379,                 1.1354,                 0.7468,                 1.3185,             0.00032758,             0.00032758,             0.00032758
                    166,                0.47134,                0.32595,                0.87617,                0.90383,                0.85962,                0.89449,                0.68594,                 1.1224,                0.71345,                 1.3108,             0.00032523,             0.00032523,             0.00032523
                    167,                0.47216,                0.33215,                 0.8685,                0.93012,                0.86777,                0.89432,                0.68351,                 1.1242,                0.72366,                 1.3171,             0.00032287,             0.00032287,             0.00032287
                    168,                0.49123,                0.34554,                0.87333,                0.89603,                0.88732,                0.90109,                0.69201,                 1.1314,                0.71755,                 1.3062,             0.00032051,             0.00032051,             0.00032051
                    169,                 0.4861,                0.34219,                0.89495,                0.90488,                0.84587,                0.88815,                0.66525,                 1.1967,                0.72426,                 1.3235,             0.00031816,             0.00031816,             0.00031816
                    170,                0.51207,                0.34468,                0.89346,                0.90397,                0.85883,                0.88546,                 0.6684,                 1.1929,                0.75401,                 1.3247,              0.0003158,              0.0003158,              0.0003158
                    171,                0.50149,                0.34095,                0.88457,                0.88175,                0.89587,                0.90343,                0.69383,                 1.1669,                 0.7663,                 1.3166,             0.00031345,             0.00031345,             0.00031345
                    172,                0.47771,                0.35252,                0.88311,                0.88235,                0.89587,                0.90343,                0.67263,                 1.1345,                0.75296,                 1.2892,             0.00031109,             0.00031109,             0.00031109
                    173,                0.49294,                0.34164,                0.88024,                 0.8835,                0.85883,                0.89463,                0.65293,                   1.15,                 0.7692,                  1.301,             0.00030873,             0.00030873,             0.00030873
                    174,                0.54181,                0.36095,                0.87275,                0.88333,                0.83034,                0.88531,                0.64725,                 1.1743,                0.77873,                 1.3295,             0.00030638,             0.00030638,             0.00030638
                    175,                0.46652,                0.32948,                0.87356,                0.82407,                0.83034,                0.87482,                 0.6446,                 1.1818,                0.77927,                 1.3411,             0.00030402,             0.00030402,             0.00030402
                    176,                0.46667,                0.32302,                 0.8723,                0.82778,                0.85256,                0.88771,                0.66689,                 1.1616,                 0.7658,                 1.3243,             0.00030167,             0.00030167,             0.00030167
                    177,                 0.4761,                0.34294,                0.89227,                0.85591,                0.80996,                0.87413,                0.66537,                 1.1688,                0.77884,                 1.3126,             0.00029931,             0.00029931,             0.00029931
                    178,                0.46134,                 0.3162,                0.87621,                0.90397,                0.81624,                0.87846,                0.67396,                 1.1657,                0.76143,                 1.3026,             0.00029695,             0.00029695,             0.00029695
                    179,                0.49123,                0.34226,                0.89032,                0.90397,                0.81624,                  0.879,                0.67859,                 1.1541,                0.76168,                 1.2895,              0.0002946,              0.0002946,              0.0002946
                    180,                0.46449,                0.32641,                0.85131,                0.88999,                0.84942,                0.89701,                0.67229,                 1.1586,                0.79902,                 1.3011,             0.00029224,             0.00029224,             0.00029224
                    181,                0.48435,                0.33551,                0.86709,                0.90381,                0.84327,                0.87988,                0.66134,                 1.1642,                 0.8004,                 1.3294,             0.00028988,             0.00028988,             0.00028988
                    182,                0.46156,                0.36468,                0.87194,                0.90397,                0.84402,                 0.8806,                0.67478,                 1.1558,                0.78204,                 1.3647,             0.00028753,             0.00028753,             0.00028753
                    183,                0.44852,                0.32075,                0.85919,                0.90265,                0.82479,                0.88191,                0.66983,                 1.1586,                0.75363,                 1.3607,             0.00028517,             0.00028517,             0.00028517
                    184,                0.46254,                0.32941,                0.85868,                0.90894,                0.80891,                0.87568,                0.68048,                 1.1452,                0.68719,                 1.3585,             0.00028282,             0.00028282,             0.00028282
                    185,                0.49662,                0.34748,                0.87772,                0.91263,                0.83412,                0.88253,                0.68191,                 1.1513,                0.66464,                 1.3701,             0.00028046,             0.00028046,             0.00028046
                    186,                0.45265,                0.34722,                0.86567,                0.89762,                0.84164,                0.90091,                0.68325,                 1.1462,                0.64697,                  1.389,              0.0002781,              0.0002781,              0.0002781
                    187,                0.47901,                0.34137,                0.88837,                0.91097,                0.86074,                0.90161,                0.69667,                 1.1426,                 0.6564,                 1.3846,             0.00027575,             0.00027575,             0.00027575
                    188,                0.45919,                0.32594,                0.87934,                0.91005,                0.87664,                0.90161,                0.68989,                 1.1583,                0.65784,                 1.3731,             0.00027339,             0.00027339,             0.00027339
                    189,                0.47174,                 0.3275,                0.87921,                 0.9283,                0.82798,                0.87937,                0.66452,                 1.1736,                0.69927,                 1.3724,             0.00027103,             0.00027103,             0.00027103
                    190,                0.46198,                0.34278,                0.89335,                 0.9031,                0.81863,                0.87762,                0.66733,                 1.1765,                0.72726,                 1.3535,             0.00026868,             0.00026868,             0.00026868
                    191,                0.43516,                0.30704,                0.85927,                0.91267,                0.80875,                0.87686,                0.65778,                 1.1697,                0.74567,                 1.3353,             0.00026632,             0.00026632,             0.00026632
                    192,                0.42311,                0.31553,                0.85614,                0.91488,                0.80467,                0.87756,                0.67203,                 1.1679,                0.74488,                 1.3262,             0.00026397,             0.00026397,             0.00026397
                    193,                 0.4572,                0.31888,                0.86435,                0.90513,                0.85883,                0.89962,                0.68381,                 1.1818,                0.74298,                 1.3502,             0.00026161,             0.00026161,             0.00026161
                    194,                0.45818,                0.32558,                0.84554,                0.89658,                0.85028,                0.88591,                0.67925,                 1.1867,                0.74581,                 1.3632,             0.00025925,             0.00025925,             0.00025925
                    195,                0.44735,                0.30474,                0.84833,                0.92619,                0.83105,                0.87615,                0.66463,                 1.1943,                0.74371,                 1.3676,              0.0002569,              0.0002569,              0.0002569
                    196,                0.41845,                0.30062,                0.84305,                0.91138,                0.83105,                0.87225,                0.67187,                 1.2032,                0.75965,                 1.3734,             0.00025454,             0.00025454,             0.00025454
                    197,                0.42168,                0.30692,                0.85661,                0.93915,                0.80328,                0.86023,                0.65511,                   1.18,                0.75954,                 1.3706,             0.00025218,             0.00025218,             0.00025218
                    198,                0.44503,                0.30836,                0.85089,                0.92897,                0.79473,                0.86023,                0.65904,                 1.1649,                0.74105,                 1.3509,             0.00024983,             0.00024983,             0.00024983
                    199,                0.44529,                0.29872,                0.86747,                0.93915,                0.80328,                0.86847,                  0.665,                 1.1682,                0.72677,                 1.3406,             0.00024747,             0.00024747,             0.00024747
                    200,                0.46172,                0.31205,                0.86544,                0.94074,                0.81182,                0.87418,                0.66496,                 1.1929,                0.71972,                 1.3636,             0.00024512,             0.00024512,             0.00024512
                    201,                0.44225,                0.32217,                 0.8622,                   0.95,                 0.8396,                 0.8905,                0.69051,                 1.1978,                0.68648,                 1.3826,             0.00024276,             0.00024276,             0.00024276
                    202,                0.47254,                0.31814,                0.85356,                   0.95,                 0.8396,                0.88969,                0.69471,                 1.1837,                0.66171,                 1.3748,              0.0002404,              0.0002404,              0.0002404
                    203,                0.45728,                0.29461,                0.85093,                0.91296,                 0.8396,                0.88397,                0.68932,                 1.1768,                0.66878,                 1.3724,             0.00023805,             0.00023805,             0.00023805
                    204,                 0.4648,                0.33154,                0.87017,                0.91296,                 0.8396,                0.88397,                0.67258,                 1.1844,                0.69306,                 1.3583,             0.00023569,             0.00023569,             0.00023569
                    205,                0.43375,                0.29792,                0.84539,                0.91809,                0.83105,                0.88095,                0.66645,                 1.1732,                0.68979,                 1.3347,             0.00023334,             0.00023334,             0.00023334
                    206,                0.47294,                0.32528,                0.86451,                0.88693,                0.82854,                0.87784,                0.66569,                  1.162,                0.70612,                 1.3213,             0.00023098,             0.00023098,             0.00023098
                    207,                0.45273,                0.31506,                0.88956,                0.86166,                0.85494,                0.89117,                0.66633,                 1.1713,                0.73364,                 1.3209,             0.00022862,             0.00022862,             0.00022862
                    208,                0.41917,                0.30741,                0.83926,                0.87171,                0.85784,                0.89117,                0.66174,                 1.1773,                0.73322,                 1.3264,             0.00022627,             0.00022627,             0.00022627
                    209,                0.42186,                0.31895,                0.87266,                0.87725,                0.85574,                0.89117,                0.65514,                  1.183,                0.70724,                 1.3384,             0.00022391,             0.00022391,             0.00022391
                    210,                 0.3969,                 0.2825,                0.84657,                0.88937,                  0.853,                0.89065,                0.65775,                 1.1893,                0.69909,                 1.3518,             0.00022155,             0.00022155,             0.00022155
                    211,                0.40507,                0.29242,                0.85721,                0.88915,                0.85648,                0.89881,                0.65574,                 1.1867,                 0.6896,                 1.3674,              0.0002192,              0.0002192,              0.0002192
                    212,                 0.4097,                  0.292,                0.85656,                0.86852,                0.86738,                0.90494,                0.66744,                 1.1891,                0.67579,                 1.3877,             0.00021684,             0.00021684,             0.00021684
                    213,                0.44233,                0.30268,                0.88279,                0.93487,                0.80328,                0.89161,                0.65617,                    1.2,                0.67424,                 1.3943,             0.00021449,             0.00021449,             0.00021449
                    214,                0.39298,                0.28873,                0.84439,                0.93913,                0.80328,                0.89211,                0.65962,                   1.19,                0.67946,                 1.3712,             0.00021213,             0.00021213,             0.00021213
                    215,                0.41274,                0.30861,                0.87502,                 0.9058,                 0.8228,                0.88511,                0.66795,                 1.1742,                 0.6773,                 1.3451,             0.00020977,             0.00020977,             0.00020977
                    216,                0.39324,                0.28768,                0.84378,                0.92024,                0.82923,                0.89089,                0.68083,                  1.169,                0.70625,                 1.3363,             0.00020742,             0.00020742,             0.00020742
                    217,                0.44647,                0.30749,                0.84723,                0.92025,                0.82925,                0.88963,                0.67807,                 1.1723,                0.70292,                 1.3413,             0.00020506,             0.00020506,             0.00020506
                    218,                0.43415,                0.30664,                0.85868,                0.92935,                0.83105,                0.89504,                0.67428,                 1.1658,                0.70373,                 1.3321,              0.0002027,              0.0002027,              0.0002027
                    219,                0.41795,                0.30352,                 0.8472,                0.92735,                0.83105,                0.89483,                0.68693,                 1.1543,                0.71326,                 1.3275,             0.00020035,             0.00020035,             0.00020035
                    220,                0.40045,                0.27824,                0.83216,                0.92735,                0.83105,                0.89483,                0.69255,                 1.1493,                0.72919,                 1.3359,             0.00019799,             0.00019799,             0.00019799
                    221,                0.40025,                0.27962,                0.83465,                0.92735,                0.83105,                0.88788,                0.67915,                 1.1511,                0.73534,                 1.3466,             0.00019564,             0.00019564,             0.00019564
                    222,                0.39979,                0.28692,                 0.8514,                0.92735,                0.83105,                0.88788,                0.68705,                 1.1557,                0.74284,                 1.3649,             0.00019328,             0.00019328,             0.00019328
                    223,                0.41374,                0.30041,                0.85034,                0.92735,                0.83105,                0.88862,                0.68834,                 1.1545,                0.73684,                 1.3658,             0.00019092,             0.00019092,             0.00019092
                    224,                0.41192,                0.28951,                0.83157,                0.90966,                0.80328,                 0.8673,                0.67422,                 1.1575,                0.74247,                 1.3582,             0.00018857,             0.00018857,             0.00018857
                    225,                 0.4028,                0.29033,                 0.8499,                0.90788,                0.80082,                0.86656,                0.67858,                  1.156,                0.74727,                 1.3421,             0.00018621,             0.00018621,             0.00018621
                    226,                0.40159,                0.29946,                 0.8506,                0.91341,                0.80262,                0.86656,                0.66892,                 1.1625,                0.73355,                 1.3454,             0.00018385,             0.00018385,             0.00018385
                    227,                0.38436,                0.27933,                0.84599,                 0.9097,                0.79225,                0.86344,                0.65753,                 1.1605,                   0.74,                 1.3505,              0.0001815,              0.0001815,              0.0001815
                    228,                0.38288,                0.27899,                0.84096,                 0.9101,                0.78826,                0.86344,                0.64903,                 1.1644,                0.71505,                 1.3477,             0.00017914,             0.00017914,             0.00017914
                    229,                 0.4053,                0.28967,                0.83428,                0.91089,                0.78554,                0.86719,                 0.6446,                 1.1776,                 0.6934,                  1.354,             0.00017679,             0.00017679,             0.00017679
                    230,                0.40698,                0.29413,                0.83057,                0.91941,                0.78201,                0.86961,                0.65024,                 1.1821,                0.69017,                 1.3657,             0.00017443,             0.00017443,             0.00017443
                    231,                0.39596,                0.28398,                 0.8449,                0.91979,                0.79434,                0.87369,                0.65733,                 1.1695,                0.67718,                 1.3639,             0.00017207,             0.00017207,             0.00017207
                    232,                0.38708,                0.27116,                0.82811,                0.92225,                 0.8118,                0.86994,                0.65846,                 1.1623,                0.68541,                 1.3551,             0.00016972,             0.00016972,             0.00016972
                    233,                0.41712,                0.28771,                0.84602,                 0.8818,                0.88732,                0.89991,                0.67298,                 1.1753,                0.68225,                 1.3499,             0.00016736,             0.00016736,             0.00016736
                    234,                0.39073,                0.27659,                0.84935,                0.89241,                0.88732,                0.90614,                0.68163,                 1.1865,                0.68781,                 1.3504,             0.00016501,             0.00016501,             0.00016501
                    235,                0.41022,                0.28924,                  0.853,                0.89957,                0.89587,                0.91849,                0.68747,                 1.1973,                0.69962,                 1.3558,             0.00016265,             0.00016265,             0.00016265
                    236,                0.38608,                0.26643,                0.82856,                0.91734,                0.88943,                0.91849,                0.68834,                 1.1837,                0.69347,                 1.3524,             0.00016029,             0.00016029,             0.00016029
                    237,                0.40144,                0.29579,                0.85774,                0.94462,                0.84832,                0.90515,                0.68786,                 1.1693,                0.69769,                  1.346,             0.00015794,             0.00015794,             0.00015794
